개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명
3100000,3.10E+17,20050729,,1,영업/정상,0,정상,,,,,930-7975,35,,서울특별시 노원구 상계동 1265번지 동방미주(아)109-1001 ,서울특별시 노원구 동일로 1689 (상계동 하이베라스),1604,수 동물병원
3100000,3.10E+17,20181203,,1,영업/정상,0,정상,,,,,02-932-8575,0,,서울특별시 노원구 상계동 746-4번지 명지프라자빌딩 102호,서울특별시 노원구 동일로 1363 명지프라자빌딩 102호 (상계동),1763,더싼 동물병원
3100000,3.10E+17,20181109,,1,영업/정상,0,정상,,,,,02-930-7161,0,,서울특별시 노원구 상계동 1025-32번지 1층 ,서울특별시 노원구 동일로 1626 1층 (상계동),1630,서정동물병원
3100000,3.10E+17,20041116,,3,폐업,2,폐업,20060410,,,,,29.05,,서울특별시 노원구 상계동 1023-1   번지 ,,,수락동물병원
3100000,3.10E+17,20040924,,3,폐업,2,폐업,20111219,,,,949-0975,74.8,,서울특별시 노원구 월계동 331-1번지 신세계이마트 2층 ,,,로얄벳동물병원(월계점)
3100000,3.10E+17,20040915,,3,폐업,2,폐업,20090613,,,,974-5875,41.44,,서울특별시 노원구 공릉동 323-10번지 ,서울특별시 노원구 동일로 1093 (공릉동),,시튼동물의료원
3100000,3.10E+17,20041029,,3,폐업,2,폐업,20180329,,,,972-6543,23,,서울특별시 노원구 중계동 509-2번지 ,서울특별시 노원구 동일로204가길 12 (중계동),1783,러브펫동물병원
3100000,3.10E+17,20031015,,3,폐업,2,폐업,20040204,,,,,41,,서울특별시 노원구 중계동 509-2   번지 까르푸 중계점 1층 ,,,닥터펫동물병원(중계점)
3100000,3.10E+17,20030401,,3,폐업,2,폐업,20120521,,,,939-7579,51.75,,서울특별시 노원구 중계동 360-9번지 두타빌A동111112호 ,서울특별시 노원구 한글비석로 245 (중계동두타빌A동111112호),,중계종합동물병원
3100000,3.10E+17,20021216,,3,폐업,2,폐업,20120820,,,,952-7706,30.27,,서울특별시 노원구 중계동 361-1번지 롯데마트 내 ,,,쿨펫동물병원
3100000,3.10E+17,20021118,,3,폐업,2,폐업,20040212,,,,,0,,서울특별시 노원구 상계동 651번지 상계주공11단지종합상가112호 ,,,굿모닝동물병원
3100000,3.10E+17,20020924,,3,폐업,2,폐업,20160601,,,,,0,,서울특별시 노원구 상계동 347번지 14통7반 주공아파트 307동 201호,서울특별시 노원구 한글비석로 436 (상계동),1667,이엠동물병원
3100000,3.10E+17,20020516,,3,폐업,2,폐업,20041111,,,,,0,,서울특별시 노원구 상계동 1023-1번지 ,서울특별시 노원구 동일로 1622 (상계동),,수락동물병원
3100000,3.10E+17,20020218,,3,폐업,2,폐업,20040227,,,,,0,,서울특별시 노원구 중계동 360-2번지 청구종합상가149호 ,,,동물나라동물병원
3100000,3.10E+17,20001223,,3,폐업,2,폐업,20060626,,,,,0,,서울특별시 노원구 공릉동 653-10번지 ,서울특별시 노원구 화랑로 473 (공릉동),,화랑동물병원
3100000,3.10E+17,20111221,,3,폐업,2,폐업,20140127,,,,949-0975,0,,서울특별시 노원구 월계동 333-1번지 ,서울특별시 노원구 마들로3길 15 (월계동),1906,웰리스동물병원(월계점)
3100000,3.10E+17,20170803,,3,폐업,2,폐업,20181109,,,,02-930-7161,75.46,,서울특별시 노원구 상계동 1025-32번지 ,서울특별시 노원구 동일로 1626 1층 (상계동),1630,서정동물병원
3140000,3.14E+17,20020503,,1,영업/정상,0,정상,,,,,2649-0774,0,,서울특별시 양천구 목동 805-1,서울특별시 양천구 등촌로 16 (목동),7966,필동물종합병원
3100000,3.10E+17,20170102,,3,폐업,2,폐업,20180426,,,,905-7588,137.9,,서울특별시 노원구 월계동 292-59번지 ,서울특별시 노원구 월계로 336 1층 (월계동 상천빌딩),1885,닥터스종합동물병원
3100000,3.10E+17,20140206,,3,폐업,2,폐업,20180330,,,,949-0975,0,,서울특별시 노원구 월계동 333-1번지 ,서울특별시 노원구 마들로3길 15 2층 (월계동 이마트 ),1906,웰리스동물병원(월계점)
3100000,3.10E+17,20130417,,3,폐업,2,폐업,20140612,,,,943-2275,0,,서울특별시 노원구 월계동 435-10번지 ,서울특별시 노원구 석계로9길 29 (월계동),1902,e-동물병원
3100000,3.10E+17,20120319,,3,폐업,2,폐업,20130716,,,,919-0075,0,,서울특별시 노원구 상계동 371-2번지 ,서울특별시 노원구 노원로 456 (상계동),1684,노원24시N동물의료센터
3100000,3.10E+17,19960607,,3,폐업,2,폐업,20150709,,,,971-7575,30,,서울특별시 노원구 공릉동 398-5번지 ,서울특별시 노원구 동일로 1065 (공릉동),,리치동물병원
3100000,3.10E+17,19951124,,3,폐업,2,폐업,20080828,,,,,0,,서울특별시 노원구 상계동 140-111번지 ,서울특별시 노원구 수락산로2길 9-5 (상계동),,준동물병원
3100000,3.10E+17,19950705,,3,폐업,2,폐업,20060124,,,,952-6426,24.84,,서울특별시 노원구 중계동 359-15번지 조은빌딩104호 ,서울특별시 노원구 중계로 220 (중계동조은빌딩104호),,LK동물병원
3100000,3.10E+17,19920707,,3,폐업,2,폐업,20080508,,,,951-7582,112,,서울특별시 노원구 상계동 749-10번지 ,서울특별시 노원구 동일로 1370 (상계동),1756,한빛종합동물병원
3100000,3.10E+17,19910820,,3,폐업,2,폐업,20101126,,,,,30,,서울특별시 노원구 상계동 169-31번지 ,서울특별시 노원구 한글비석로 401 (상계동),,노원동물병원
3100000,3.10E+17,20090618,,3,폐업,2,폐업,20140430,,,,974-5875,41,,서울특별시 노원구 공릉동 345-7번지 ,서울특별시 노원구 공릉로 153 (공릉동),1836,라라Q동물병원
3100000,3.10E+17,20070201,,3,폐업,2,폐업,20081106,,,,979-4490,61.75,,서울특별시 노원구 공릉동 597-34번지 ,서울특별시 노원구 동일로 1015 (공릉동),,혜원동물병원
3100000,3.10E+17,20061212,,3,폐업,2,폐업,20130812,,,,,49.2,,서울특별시 노원구 상계동 374-2번지 ,서울특별시 노원구 상계로 113 (상계동),,시티펫종합동물병원
3100000,3.10E+17,20050602,,3,폐업,2,폐업,20160330,,,,972-5575,42,,서울특별시 노원구 공릉동 223-12번지 ,서울특별시 노원구 공릉로 176 (공릉동),,사랑동물병원
3100000,3.10E+17,19891117,,3,폐업,2,폐업,20070130,,,,979-4490,60,,서울특별시 노원구 공릉동 597-34번지 ,서울특별시 노원구 동일로 1015 (공릉동),,공릉동물병원
3100000,3.10E+17,20050217,,1,영업/정상,0,정상,,,,,908-7585,78.17,,서울특별시 노원구 상계동 749-5번지 상계주공4단지아파트 ,서울특별시 노원구 동일로 1356 상가동 2층 201호 (상계동 상계주공4단지아파트),1756,시마동물병원
3100000,3.10E+17,20040401,,1,영업/정상,0,정상,,,,,971-7511,33,,서울특별시 노원구 공릉동 441-152번지 ,서울특별시 노원구 동일로192길 87 (공릉동),1833,스누피동물병원
3100000,3.10E+17,20030130,,1,영업/정상,0,정상,,,,,935-7588,0,,서울특별시 노원구 상계동 430-13번지 ,서울특별시 노원구 노원로34길 76 (상계동),1679,한강동물병원
3100000,3.10E+17,20021230,,1,영업/정상,0,정상,,,,,952-0089,26.25,,서울특별시 노원구 상계동 2-1번지 부영(아) 109-1903 ,서울특별시 노원구 동일로 1530 (상계동 다모아빌딩),1674,참동물병원
3110000,3.11E+17,20150707,,3,폐업,2,폐업,20150916,,,,02-355-8575,0,,서울특별시 은평구 역촌동 43-47번지 1층 ,서울특별시 은평구 진흥로 17 1층 (역촌동),3409,튼튼동물병원
3110000,3.11E+17,20081126,,3,폐업,2,폐업,20150327,,,,307-7502,0,,서울특별시 은평구 증산동 162-20번지 ,서울특별시 은평구 증산서길 132 (증산동),3497,이강신동물병원
3110000,3.11E+17,20080813,,3,폐업,2,폐업,20090511,,,,384-7775,0,,서울특별시 은평구 대조동 188-1   번지 ,,,드림펫동물병원
3110000,3.11E+17,20071217,,3,폐업,2,폐업,20130627,,,,355-8575,0,,서울특별시 은평구 역촌동 43-47번지 ,서울특별시 은평구 진흥로 17 (역촌동),3409,튼튼동물병원
3110000,3.11E+17,20111103,,3,폐업,2,폐업,20161202,,,,350-7272,,,서울특별시 은평구 대조동 240번지 NC백화점 8층 ,서울특별시 은평구 불광로 20 (대조동),3397,쿨펫 동물병원
3110000,3.11E+17,20110915,,3,폐업,2,폐업,20150310,,,,356-3375,0,,서울특별시 은평구 응암동 90-1번지 이마트 8층 ,서울특별시 은평구 은평로 111 (응암동),3461,쿨펫동물병원 은평점
3110000,3.11E+17,20110719,,3,폐업,2,폐업,20120618,,,,385-8275,75.18,,서울특별시 은평구 진관동 20-0번지 은평뉴타운상림마을 821동 101호 ,서울특별시 은평구 진관3로 70 (진관동),3302,뉴타운동물병원
3110000,3.11E+17,20110405,,3,폐업,2,폐업,20120531,,,,387-7582,0,,서울특별시 은평구 대조동 231-0번지 101동 122호 ,서울특별시 은평구 서오릉로 94 (대조동),3392,사랑이가득한동물병원
3110000,3.11E+17,20200504,,1,영업/정상,0,정상,,,,,02-384-3100,,,서울특별시 은평구 진관동 67-1번지 은평구 뉴타운2지구 에코테라스 102호,서울특별시 은평구 진관3로 37 은평구 뉴타운2지구 에코테라스 102호 (진관동),3301,피움동물병원
3140000,3.14E+17,19900223,,1,영업/정상,0,정상,,,,,2642-9159,1,,서울특별시 양천구 목동 657-16,서울특별시 양천구 등촌로 160 (목동),7951,강현림 종합동물병원
3110000,3.11E+17,20040608,,1,영업/정상,0,정상,,,,,02-384-0075,878.89,,서울특별시 은평구 갈현동 394-27번지 ,서울특별시 은평구 통일로 885 (갈현동),3329,메디펫동물병원
3110000,3.11E+17,20031114,,1,영업/정상,0,정상,,,,,356-7547,0,,서울특별시 은평구 역촌동 22-49번지 101호,서울특별시 은평구 연서로 72 1층 101호 (역촌동),3402,우신동물병원
3110000,3.11E+17,20161227,,1,영업/정상,0,정상,,,,,02-3152-0075,0,,서울특별시 은평구 응암동 244-212번지 ,서울특별시 은평구 백련산로 29 (응암동),3470,참좋은동물병원
3110000,3.11E+17,20161025,,1,영업/정상,0,정상,,,,,02-352-7275,102.71,,서울특별시 은평구 대조동 14-27번지 2층 ,서울특별시 은평구 통일로 727-5 2층 (대조동),3397,개와냥이동물병원
3110000,3.11E+17,20160318,,1,영업/정상,0,정상,,,,,02-354-7544,120,,서울특별시 은평구 불광동 104-94번지 ,서울특별시 은평구 연서로 317 (불광동 동윤빌딩),3343,둘레길동물병원
3110000,3.11E+17,20120704,,1,영업/정상,0,정상,,,,,02-358-1591,0,,서울특별시 은평구 갈현동 431-5번지 지층 2층 ,서울특별시 은평구 연서로29길 24 지 2층 (갈현동 정운빌딩),3330,도그원 동물의료센터
3110000,3.11E+17,20120621,,1,영업/정상,0,정상,,,,,385-8275,0,,서울특별시 은평구 진관동 20번지 상림마을 821동 101호 ,서울특별시 은평구 진관3로 70 (진관동 상림마을 821동 101호),3302,뉴타운동물병원
3110000,3.11E+17,20120213,,1,영업/정상,0,정상,,,,,02-359-2020,0,,서울특별시 은평구 대조동 187-24번지 ,서울특별시 은평구 통일로 817 (대조동),3385,Dr.윤24시동물병원
3110000,3.11E+17,20010702,,1,영업/정상,0,정상,,,,,382-3243,0,,서울특별시 은평구 대조동 224-24번지 ,서울특별시 은평구 서오릉로 140 (대조동),3394,더독동물병원
3110000,3.11E+17,20000328,,1,영업/정상,0,정상,,,,,386-6092,0,,서울특별시 은평구 갈현동 498-3번지 ,서울특별시 은평구 서오릉로 192 (갈현동),3335,미래동물병원
3110000,3.11E+17,20150102,,1,영업/정상,0,정상,,,,,02-388-0275,0,,서울특별시 은평구 역촌동 51-22번지 ,서울특별시 은평구 역말로 7 (역촌동),3415,도담동물병원
3110000,3.11E+17,20140901,,1,영업/정상,0,정상,,,,,02-356-8353,0,,서울특별시 은평구 불광동 554-1번지 1층 ,서울특별시 은평구 불광로 60 1층 (불광동),3365,다루동물병원
3110000,3.11E+17,19950623,,1,영업/정상,0,정상,,,,,304-5553,0,,서울특별시 은평구 응암동 576-25번지 ,서울특별시 은평구 응암로 226 (응암동),3467,한얼동물병원
3110000,3.11E+17,19900306,,1,영업/정상,0,정상,,,,,356-1656,0,,서울특별시 은평구 불광동 274-10번지 ,서울특별시 은평구 불광로 37 (불광동),3358,불광동물병원
3110000,3.11E+17,19881111,,1,영업/정상,0,정상,,,,,357-8538,0,,서울특별시 은평구 갈현동 394-19번지 ,서울특별시 은평구 통일로 879 (갈현동),3329,김정복동물병원
3110000,3.11E+17,19750125,,1,영업/정상,0,정상,,,,,387-6920,0,,서울특별시 은평구 응암동 119-17번지 ,서울특별시 은평구 응암로 261 (응암동),3455,응암동물병원
3110000,3.11E+17,20170907,,1,영업/정상,0,정상,,,,,02-373-5555,0,,서울특별시 은평구 증산동 202-27번지 지하1층 ,서울특별시 은평구 증산로9길 26-23 지하1층 (증산동),3496,가든펫동물병원
3110000,3.11E+17,20170830,,1,영업/정상,0,정상,,,,,02-6953-8275,0,,서울특별시 은평구 진관동 83번지 은평뉴타운우물골 205동 B104호,서울특별시 은평구 진관2로 77 205동 지하1층 B104호 (진관동 은평뉴타운우물골),3306,우리덕구동물병원
3110000,3.11E+17,20021224,,1,영업/정상,0,정상,,,,,355-7931,0,,서울특별시 은평구 신사동 9-34번지 ,서울특별시 은평구 갈현로 35 (신사동),3435,한마음동물병원
3110000,3.11E+17,20021203,,1,영업/정상,0,정상,,,,,384-7743,0,,서울특별시 은평구 갈현동 462-25번지 ,서울특별시 은평구 연서로 185 (갈현동),3334,금쪽같은내새끼 동물병원
3110000,3.11E+17,20070615,,1,영업/정상,0,정상,,,,,358-7566,681.66,,서울특별시 은평구 대조동 179-8번지 ,서울특별시 은평구 서오릉로 86 (대조동),3392,은평동물병원
3110000,3.11E+17,19960506,,1,영업/정상,0,정상,,,,,354-4110,0,,서울특별시 은평구 녹번동 117-112번지 ,서울특별시 은평구 통일로 697 (녹번동),3375,녹번동물병원
3110000,3.11E+17,19960418,,1,영업/정상,0,정상,,,,,388-3008,0,,서울특별시 은평구 신사동 20-24번지 ,서울특별시 은평구 은평로 29 (신사동),3423,늘푸른동물병원
3110000,3.11E+17,20100302,,1,영업/정상,0,정상,,,,,382-7511,57.88,,서울특별시 은평구 진관동 5번지 은평뉴타운상림마을 629동 116호,서울특별시 은평구 진관4로 87 629동 116호 (진관동 은평뉴타운상림마을),3304,한빛동물병원
3110000,3.11E+17,20160125,,1,영업/정상,0,정상,,,,,02-387-8275,0,,서울특별시 은평구 진관동 82번지 은평뉴타운우물골아파트 두산위브 202동 B01호 ,서울특별시 은평구 진관2로 67 202동 B층 01호 (진관동 은평뉴타운우물골아파트),3306,서울햇빛동물병원
3110000,3.11E+17,20090327,,1,영업/정상,0,정상,,,,,354-0087,0,,서울특별시 은평구 응암동 107-12번지 ,서울특별시 은평구 응암로 286 (응암동),3465,야옹동물병원
3110000,3.11E+17,20000321,,1,영업/정상,0,정상,,,,,382-7582,165.62,,서울특별시 은평구 응암동 74-14번지 ,서울특별시 은평구 은평로 208 (응암동),3472,LOVE MY PET 동물병원
3110000,3.11E+17,19990508,,1,영업/정상,0,정상,,,,,02-306-0158,105.84,,서울특별시 은평구 응암동 589-12번지 2층 ,서울특별시 은평구 가좌로 239 2층 (응암동 스타이루),3484,오거리동물병원
3110000,3.11E+17,20181029,,1,영업/정상,0,정상,,,,,02-358-7582,0,,서울특별시 은평구 대조동 223-13번지 1층 ,서울특별시 은평구 연서로 162 1층 (대조동),3388,연서동물종합병원
3150000,3.15E+17,20040826,,3,폐업,2,폐업,20081222,,,,3662-8661,0,,서울특별시 강서구 염창동 264-7   번지 ,,,서서울동물병원
3110000,3.11E+17,20070201,,3,폐업,2,폐업,20160701,,,,386-2075,36,,서울특별시 은평구 불광동 319-33번지 대흥빌라 101호,서울특별시 은평구 연서로 260 (불광동),3350,연신내동물병원
3110000,3.11E+17,20050707,,3,폐업,2,폐업,20081124,,,,307-7502,67.66,,서울특별시 은평구 증산동 162-20  번지 상가 102호 ,,,멍이맘동물병원
3110000,3.11E+17,20050329,,3,폐업,2,폐업,20071207,,,,355-8575,287.25,,서울특별시 은평구 역촌동 43-17번지 ,,,튼튼동물병원
3110000,3.11E+17,20050303,,3,폐업,2,폐업,20070201,,,,386-2075,2041.38,,서울특별시 은평구 불광동 309번지 ,서울특별시 은평구 연서로 252 (불광동 세종빌딩),3350,연신내 동물병원
3110000,3.11E+17,20041104,,3,폐업,2,폐업,20070614,,,,358-7566,384.84,,서울특별시 은평구 대조동 179-16번지 ,,,은평동물병원(은평본원)
3110000,3.11E+17,20041025,,3,폐업,2,폐업,20091015,,,,354-5633,681.66,,서울특별시 은평구 녹번동 117-88번지 ,,,예스플러스 동물병원
3110000,3.11E+17,20040514,,3,폐업,2,폐업,20090424,,,,02-352-6328,540.83,,서울특별시 은평구 응암동 96-19번지 ,,,해오름동물병원
3110000,3.11E+17,20040218,,3,폐업,2,폐업,20080731,,,,359-4975,371.17,,서울특별시 은평구 갈현동 495-22  번지 ,,,에이스동물병원
3110000,3.11E+17,20040213,,3,폐업,2,폐업,20110330,,,,387-0075,999.5,,서울특별시 은평구 대조동 187-38번지 (1층) ,,,패미원동물병원
3110000,3.11E+17,20160509,,3,폐업,2,폐업,20170429,,,,02-355-8575,0,,서울특별시 은평구 역촌동 43-47번지 ,서울특별시 은평구 진흥로 17 (역촌동),3409,튼튼동물병원
