,구분,업체명,전화번호,소재지,인허가번호
2757,미용,아이퍼피 강아지고양이 인천점,***********,인천광역시 부평구 갈산동,354000003720210019
2758,미용,네일,***********,인천광역시 부평구 갈산동,354000003720210013
2759,미용,멍쉬,***********,인천광역시 부평구 부개동,354000003720210012
2760,미용,해피그루밍,***********,인천광역시 부평구 부평동,354000003720210010
2761,미용,멍블리,***********,인천광역시 부평구 부평동,354000003720210008
2762,미용,트리멍마마,032-503-2211,인천광역시 부평구 부평동,354000003720210004
2763,미용,뷰티나개 이쁘냥,***********,인천광역시 부평구 부평동,354000003720210002
2764,미용,STYLE 댕댕？,***********,인천광역시 부평구 삼산동,354000003720210001
2765,미용,트윙클 펫샵,032-515-1321,인천광역시 부평구 청천동,354000003720200037
2766,미용,댕이랑,***********,인천광역시 부평구 부평동,354000003720200034
2767,미용,레인보우 독,032-516-2655,인천광역시 부평구 산곡동,354000003720200030
2768,미용,새하얗개,***********,인천광역시 부평구 산곡동,354000003720200029
2769,미용,황언니 펫살롱,***********,인천광역시 부평구 산곡동,354000003720200026
2770,미용,꼬순별 살롱,***********,인천광역시 부평구 부평동,354000003720200023
2771,미용,펫사랑 동물병원,521-0003,인천광역시 부평구 산곡동,354000003720200021
2772,미용,개화,***********,인천광역시 부평구 갈산동,354000003720200014
2773,미용,멍블랑 퍼피살롱,***********,인천광역시 부평구 부평동,354000003720200013
2774,미용,아스타 펫 살롱,***********,인천광역시 부평구 부개동,354000003720200011
2775,미용,나멍멍,***********,인천광역시 부평구 부평동,354000003720200005
2776,미용,팻패밀리,***********,인천광역시 부평구 삼산동,354000003720200004
2777,미용,아기강아지,032-678-3945,인천광역시 부평구 부평동,354000003720200001
2778,미용,해피댕댕이,***********,인천광역시 부평구 부평동,354000003720190035
2779,미용,똘이애견샵,***********,인천광역시 부평구 십정동,354000003720190032
2780,미용,까미애견샵,***********,인천광역시 부평구 십정동,354000003720190033
2781,미용,몽앤슈독,***********,인천광역시 부평구 갈산동,354000003720190031
2782,미용,로또애견미용실,032-505-7898,인천광역시 부평구 부평동,354000003720190030
2783,미용,아지텔,***********,인천광역시 부평구 부개동,354000003720190026
2784,미용,반려스타,***********,인천광역시 부평구 부개동,354000003720190024
2785,미용,써니펫,032-511-2610,인천광역시 부평구 부평동,354000003720190021
2786,미용,쁘띠몽,032-631-3311,인천광역시 부평구 부개동,354000003720190015
2787,미용,알로하Grooming#,-,인천광역시 부평구 십정동,354000003720190012
2788,미용,마리켄넬,***********,인천광역시 부평구 부개동,354000003720190010
2789,미용,청순하개,***********,인천광역시 부평구 부평동,354000003720190007
2790,미용,캣데이,***********,인천광역시 부평구 부개동,354000003720190002
2791,미용,아프리카 동물병원,032-508-7582,인천광역시 부평구 부개동,354000003720180085
2792,미용,고양이 바보,070-7808-9303,인천광역시 부평구 부평동,354000003720180083
2793,미용,삼산종합동물병원,032-330-0075,인천광역시 부평구 삼산동,354000003720180080
2794,미용,우리동네 강아지,032-525-9195,인천광역시 부평구 갈산동,354000003720180076
2795,미용,오구구,-,인천광역시 부평구 부평동,354000003720180072
2796,미용,부개종합동물병원,032-522-7585,인천광역시 부평구 부개동,354000003720180071
2797,미용,반디 동물병원,032-724-8575,인천광역시 부평구 삼산동,354000003720180070
2798,미용,킹더도그,032-521-6594,인천광역시 부평구 삼산동,354000003720180069
2799,미용,이쁜 강아지,032-511-1205,인천광역시 부평구 일신동,354000003720180067
2800,미용,청천 종합 동물병원,032-508-0075,인천광역시 부평구 청천동,354000003720180063
2801,미용,조재진 동물병원,032-518-3800,인천광역시 부평구 산곡동,354000003720180062
2802,미용,부평 프라임 동물병원,032-715-7587,인천광역시 부평구 부평동,354000003720180059
2803,미용,유미 펫,032-517-7582,인천광역시 부평구 부평동,354000003720180060
2804,미용,조앤리 그루밍,-,인천광역시 부평구 부평동,354000003720180058
2805,미용,동수사랑 동물병원,032-344-5554,인천광역시 부평구 부평동,354000003720180056
2806,미용,24시 쥬라기 동물종합병원,032-504-7582,인천광역시 부평구 부평동,354000003720180057
2807,미용,DOG사랑,***********,인천광역시 부평구 부평동,354000003720180054
2808,미용,행복애견미용샵,032-362-8776,인천광역시 부평구 청천동,354000003720180053
2809,미용,펫톡 애견카페,070-7767-6021,인천광역시 부평구 부평동,354000003720180052
2810,미용,개 굳,***********,인천광역시 부평구 부평동,354000003720180049
2811,미용,도그앤캣 동물병원,032-524-0075,인천광역시 부평구 부평동,354000003720180050
2812,미용,함박이네 애견샵,032-330-8988,인천광역시 부평구 부평동,354000003720180044
2813,미용,우주를 줄개,***********,인천광역시 부평구 부개동,354000003720180047
2814,미용,이뿌개 귀엽개,032-502-7008,인천광역시 부평구 부개동,354000003720180043
2815,미용,튼튼동물병원,032-517-7517,인천광역시 부평구 청천동,354000003720180038
2816,미용,메가펫 애견미용샵,070-8259-3916,인천광역시 부평구 청천동,354000003720180035
2817,미용,애견미용실 규,070-5035-5153,인천광역시 부평구 부개동,354000003720180032
2818,미용,짱구네 동물병원,032-511-5515,인천광역시 부평구 갈산동,354000003720180033
2819,미용,빛나라 퍼피,***********,인천광역시 부평구 갈산동,354000003720180026
2820,미용,코코와 깜순이,***********,인천광역시 부평구 산곡동,354000003720180028
2821,미용,땡큐독,***********,인천광역시 부평구 부평동,354000003720180030
2822,미용,도날드 도그(Dog),032-512-7007,인천광역시 부평구 삼산동,354000003720180021
2823,미용,서울종합동물병원,032-508-7571,인천광역시 부평구 갈산동,354000003720180022
2824,미용,아트펫,***********,인천광역시 부평구 삼산동,354000003720180023
2825,미용,산곡 애견사랑,032-228-0202,인천광역시 부평구 산곡동,354000003720180018
2826,미용,보비동물병원,032-524-6959,인천광역시 부평구 산곡동,354000003720180017
2827,미용,하이슈슈,***********,인천광역시 부평구 부평동,354000003720180012
2828,미용,까까몽 애견미용실,032-505-7900,인천광역시 부평구 부개동,354000003720180011
2829,미용,강사모펫,032-503-8180,인천광역시 부평구 일신동,354000003720180010
2830,미용,아콩하우스,***********,인천광역시 부평구 부평동,354000003720180009
2831,미용,한스동물병원,032-517-7756,인천광역시 부평구 부평동,354000003720180008
2832,미용,현대동물병원 애견용품,032-521-6578,인천광역시 부평구 부평동,354000003720180007
2833,미용,릴리네 애견미용실,***********,인천광역시 부평구 일신동,354000003720180006
2834,미용,개냥아치,***********,인천광역시 계양구 임학동,355000003720210019
2835,미용,골드독트리멍,***********,인천광역시 계양구 작전동,355000003720210018
2836,미용,작은숲,***********,인천광역시 계양구 계산동,355000003720210015
2837,미용,꽁꼼하개,-,인천광역시 계양구 작전동,355000003720210013
2838,미용,엄댕샵,-,인천광역시 계양구 작전동,355000003720210012
2839,미용,소나무동물메디컬센터,032-556-9990,인천광역시 계양구 효성동,355000003720210007
2840,미용,어스펫(US-pet),-,인천광역시 계양구 장기동,355000003720210005
2841,수입 판매 미용,퍼피월드,032-551-7896,인천광역시 계양구 장기동,355000003720200017
2842,미용,장보는 강아지와 고양이 인천효성점,032-545-1006,인천광역시 계양구 효성동,355000003720200013
2843,위탁관리 미용,폼나개,***********,인천광역시 계양구 동양동,355000003720200012
2844,위탁관리 미용,위드티쳐 (WITHTEACHER),032-555-5351,인천광역시 계양구 갈현동,355000003720200005
2845,미용,잭&콘,***********,인천광역시 계양구 임학동,355000003720190021
2846,위탁관리 미용,뚜니살롱,032-545-1784,인천광역시 계양구 작전동,355000003720190020
2847,미용,미미네 애견미용실,***********,인천광역시 계양구 장기동,355000003720190018
2848,미용,비비펫살롱,***********,인천광역시 계양구 계산동,355000003720190017
2849,미용,재영동물병원,032-542-4647,인천광역시 계양구 계산동,355000003720190016
2850,전시 위탁관리 미용,개인생활펫,***********,인천광역시 계양구 계산동,355000003720190014
2851,미용,박선생 도그살롱,***********,인천광역시 계양구 계산동,355000003720190011
2852,위탁관리 미용,도그의품격,0325512848,인천광역시 계양구 효성동,355000003720190010
2853,위탁관리 미용,러블리독,032-553-4357,인천광역시 계양구 작전동,355000003720190009
2854,미용,하누펫살롱,***********,인천광역시 계양구 작전동,355000003720190007
2855,판매 미용,쿨펫동물병원,***********,인천광역시 계양구 계산동,355000003720190005
2856,미용,도그하우스,***********,인천광역시 계양구 효성동,355000003720190003
2857,미용,계양동물병원,***********,인천광역시 계양구 효성동,355000003720190004
2858,위탁관리 미용,루루하우스,***********,인천광역시 계양구 귤현동,355000003720180046
2859,미용,이쁜강아지,***********,인천광역시 계양구 효성동,355000003720180044
2860,판매 위탁관리 미용,A-PET,***********,인천광역시 계양구 용종동,355000003720180045
2861,위탁관리 미용,몽이네 애견샵,***********,인천광역시 계양구 작전동,355000003720180043
2862,위탁관리 미용,안녕댕댕이,***********,인천광역시 계양구 효성동,355000003720180041
2863,미용,한솔동물병원,***********,인천광역시 계양구 계산동,355000003720180038
2864,미용,계산동물병원,032-549-2626,인천광역시 계양구 작전동,355000003720180039
2865,위탁관리 미용,닥터팬더 동물병원,032-553-7975,인천광역시 계양구 용종동,355000003720180036
2866,미용,해림동물병원,***********,인천광역시 계양구 작전동,355000003720180035
2867,미용,아이러브펫동물병원,***********,인천광역시 계양구 작전동,355000003720180032
2868,미용,다오동물병원,032-548-0275,인천광역시 계양구 계산동,355000003720180033
2869,미용,박촌강아지,***********,인천광역시 계양구 동양동,355000003720180030
2870,미용,자연동물병원,032-551-0975,인천광역시 계양구 작전동,355000003720180031
2871,미용,계양 동물 메디컬센터,***********,인천광역시 계양구 계산동,355000003720180029
2872,미용,위즈펫 펫가든 동물병원,***********,인천광역시 계양구 계산동,355000003720180027
